trade_date,ts_code,name,list_date
20210129,002892.SZ,科力尔,20170817
20210129,002893.SZ,华通热力,20170915
20210129,002895.SZ,川恒股份,20170825
20210129,002896.SZ,中大力德,20170829
20210129,002897.SZ,意华股份,20170907
20210129,002898.SZ,赛隆药业,20170912
20210129,002899.SZ,英派斯,20170915
20210129,002900.SZ,哈三联,20170922
20210129,002901.SZ,大博医疗,20170922
20210129,002902.SZ,铭普光磁,20170929
20210129,002903.SZ,宇环数控,20171013
20210129,002905.SZ,金逸影视,20171016
20210129,002906.SZ,华阳集团,20171013
20210129,002907.SZ,华森制药,20171020
20210129,002908.SZ,德生科技,20171020
20210129,002909.SZ,集泰股份,20171026
20210129,002910.SZ,庄园牧场,20171031
20210129,002911.SZ,佛燃能源,20171122
20210129,002912.SZ,中新赛克,20171121
20210129,002913.SZ,奥士康,20171201
20210129,002915.SZ,中欣氟材,20171205
20210129,002916.SZ,深南电路,20171213
20210129,002917.SZ,金奥博,20171208
20210129,002918.SZ,蒙娜丽莎,20171219
20210129,002919.SZ,名臣健康,20171218
20210129,002920.SZ,德赛西威,20171226
20210129,002921.SZ,联诚精密,20171227
20210129,002922.SZ,伊戈尔,20171229
20210129,002923.SZ,润都股份,20180105
20210129,002925.SZ,盈趣科技,20180115
20210129,002926.SZ,华西证券,20180205
20210129,002927.SZ,泰永长征,20180223
20210129,002928.SZ,华夏航空,20180302
20210129,002929.SZ,润建股份,20180301
20210129,002930.SZ,宏川智慧,20180328
20210129,002931.SZ,锋龙股份,20180403
20210129,002932.SZ,明德生物,20180710
20210129,002933.SZ,新兴装备,20180828
20210129,002935.SZ,天奥电子,20180903
20210129,002936.SZ,郑州银行,20180919
20210129,002937.SZ,兴瑞科技,20180926
20210129,002938.SZ,鹏鼎控股,20180918
20210129,002939.SZ,长城证券,20181026
20210129,002940.SZ,昂利康,20181023
20210129,002941.SZ,新疆交建,20181128
20210129,002942.SZ,新农股份,20181205
20210129,002943.SZ,宇晶股份,20181129
20210129,002945.SZ,华林证券,20190117
20210129,002946.SZ,新乳业,20190125
20210129,002947.SZ,恒铭达,20190201
20210129,002948.SZ,青岛银行,20190116
20210129,002949.SZ,华阳国际,20190226
20210129,002950.SZ,奥美医疗,20190311
20210129,002951.SZ,金时科技,20190315
20210129,002952.SZ,亚世光电,20190328
20210129,002953.SZ,日丰股份,20190509
20210129,002955.SZ,鸿合科技,20190523
20210129,002956.SZ,西麦食品,20190619
20210129,002957.SZ,科瑞技术,20190726
20210129,002958.SZ,青农商行,20190326
20210129,002959.SZ,小熊电器,20190823
20210129,002960.SZ,青鸟消防,20190809
20210129,002961.SZ,瑞达期货,20190905
20210129,002962.SZ,五方光电,20190917
20210129,002963.SZ,豪尔赛,20191028
20210129,002965.SZ,祥鑫科技,20191025
20210129,002966.SZ,苏州银行,20190802
20210129,002967.SZ,广电计量,20191108
20210129,002968.SZ,新大正,20191203
20210129,002969.SZ,嘉美包装,20191202
20210129,002970.SZ,锐明技术,20191217
20210129,002971.SZ,和远气体,20200113
20210129,002972.SZ,科安达,20191227
20210129,002973.SZ,侨银股份,20200106
20210129,002975.SZ,博杰股份,20200205
20210129,002976.SZ,瑞玛工业,20200306
20210129,002977.SZ,天箭科技,20200317
20210129,002978.SZ,安宁股份,20200417
20210129,002979.SZ,雷赛智能,20200408
20210129,002980.SZ,华盛昌,20200415
20210129,002981.SZ,朝阳科技,20200417
20210129,002982.SZ,湘佳股份,20200424
20210129,002983.SZ,芯瑞达,20200428
20210129,002984.SZ,森麒麟,20200911
20210129,002985.SZ,北摩高科,20200429
20210129,002986.SZ,宇新股份,20200602
20210129,002987.SZ,京北方,20200507
20210129,002988.SZ,豪美新材,20200518
20210129,002989.SZ,中天精装,20200610
20210129,002990.SZ,盛视科技,20200525
20210129,002991.SZ,甘源食品,20200731
20210129,002992.SZ,宝明科技,20200803
20210129,002993.SZ,奥海科技,20200817
20210129,002995.SZ,天地在线,20200805
20210129,002996.SZ,顺博合金,20200828
20210129,002997.SZ,瑞鹄模具,20200903
20210129,002998.SZ,优彩资源,20200925
20210129,002999.SZ,天禾股份,20200903
20210129,003000.SZ,华文食品,20200914
20210129,003001.SZ,中岩大地,20201013
20210129,003002.SZ,壶化股份,20200922
20210129,003003.SZ,天元股份,20200921
20210129,003004.SZ,声迅股份,20201126
20210129,003005.SZ,竞业达,20200922
20210129,003006.SZ,百亚股份,20200921
20210129,003007.SZ,直真科技,20200923
20210129,003008.SZ,开普检测,20200923
20210129,003009.SZ,中天火箭,20200925
20210129,003010.SZ,若羽臣,20200925
20210129,003011.SZ,海象新材,20200930
20210129,003012.SZ,东鹏控股,20201019
20210129,003013.SZ,地铁设计,20201022
20210129,003015.SZ,日久光电,20201021
20210129,003016.SZ,欣贺股份,20201026
20210129,003017.SZ,大洋生物,20201026
20210129,003018.SZ,金富科技,20201106
20210129,003019.SZ,宸展光电,20201117
20210129,003020.SZ,立方制药,20201215
20210129,003021.SZ,兆威机电,20201204
20210129,003022.SZ,联泓新科,20201208
20210129,003023.SZ,彩虹集团,20201211
20210129,003025.SZ,思进智能,20201211
20210129,003026.SZ,中晶科技,20201218
20210129,003027.SZ,同兴环保,20201218
20210129,003028.SZ,振邦智能,20201228
20210129,003029.SZ,吉大正元,20201224
20210129,003030.SZ,祖名股份,20210106
20210129,003031.SZ,中瓷电子,20210104
20210129,003032.SZ,传智教育,20210112
20210129,003033.SZ,征和工业,20210111
20210129,003035.SZ,南网能源,20210119
20210129,003036.SZ,泰坦股份,20210128
20210129,003816.SZ,中国广核,20190826
20210129,300001.SZ,特锐德,20091030
20210129,300002.SZ,神州泰岳,20091030
20210129,300003.SZ,乐普医疗,20091030
20210129,300004.SZ,南风股份,20091030
20210129,300005.SZ,探路者,20091030
20210129,300006.SZ,莱美药业,20091030
20210129,300007.SZ,汉威科技,20091030
20210129,300008.SZ,天海防务,20091030
20210129,300009.SZ,安科生物,20091030
20210129,300010.SZ,豆神教育,20091030
20210129,300011.SZ,鼎汉技术,20091030
20210129,300012.SZ,华测检测,20091030
20210129,300013.SZ,新宁物流,20091030
20210129,300014.SZ,亿纬锂能,20091030
20210129,300015.SZ,爱尔眼科,20091030
20210129,300016.SZ,北陆药业,20091030
20210129,300017.SZ,网宿科技,20091030
20210129,300018.SZ,中元股份,20091030
20210129,300019.SZ,硅宝科技,20091030
20210129,300020.SZ,银江股份,20091030
20210129,300021.SZ,大禹节水,20091030
20210129,300022.SZ,吉峰科技,20091030
20210129,300023.SZ,宝德股份,20091030
20210129,300024.SZ,机器人,20091030
20210129,300025.SZ,华星创业,20091030
20210129,300026.SZ,红日药业,20091030
20210129,300027.SZ,华谊兄弟,20091030
20210129,300029.SZ,ST天龙,20091225
20210129,300030.SZ,阳普医疗,20091225
20210129,300031.SZ,宝通科技,20091225
20210129,300032.SZ,金龙机电,20091225
20210129,300033.SZ,同花顺,20091225
20210129,300034.SZ,钢研高纳,20091225
20210129,300035.SZ,中科电气,20091225
20210129,300036.SZ,超图软件,20091225
20210129,300037.SZ,新宙邦,20100108
20210129,300038.SZ,ST数知,20100108
20210129,300039.SZ,上海凯宝,20100108
20210129,300040.SZ,九洲集团,20100108
20210129,300041.SZ,回天新材,20100108
20210129,300042.SZ,朗科科技,20100108
20210129,300043.SZ,星辉娱乐,20100120
20210129,300044.SZ,赛为智能,20100120
20210129,300045.SZ,华力创通,20100120
20210129,300046.SZ,台基股份,20100120
20210129,300047.SZ,天源迪科,20100120
20210129,300048.SZ,合康新能,20100120
20210129,300049.SZ,福瑞股份,20100120
20210129,300050.SZ,世纪鼎利,20100120
20210129,300051.SZ,三五互联,20100211
20210129,300052.SZ,中青宝,20100211
20210129,300053.SZ,欧比特,20100211
20210129,300054.SZ,鼎龙股份,20100211
20210129,300055.SZ,万邦达,20100226
20210129,300056.SZ,中创环保,20100226
20210129,300057.SZ,万顺新材,20100226
20210129,300058.SZ,蓝色光标,20100226
20210129,300059.SZ,东方财富,20100319
20210129,300061.SZ,旗天科技,20100319
20210129,300062.SZ,中能电气,20100319
20210129,300063.SZ,天龙集团,20100326
20210129,300064.SZ,ST金刚,20100326
20210129,300065.SZ,海兰信,20100326
20210129,300066.SZ,三川智慧,20100326
20210129,300067.SZ,安诺其,20100421
20210129,300068.SZ,南都电源,20100421
20210129,300069.SZ,金利华电,20100421
20210129,300070.SZ,碧水源,20100421
20210129,300071.SZ,华谊嘉信,20100421
20210129,300072.SZ,三聚环保,20100427
20210129,300073.SZ,当升科技,20100427
20210129,300074.SZ,华平股份,20100427
20210129,300075.SZ,数字政通,20100427
20210129,300076.SZ,GQY视讯,20100430
20210129,300077.SZ,国民技术,20100430
20210129,300078.SZ,思创医惠,20100430
20210129,300079.SZ,数码科技,20100430
20210129,300080.SZ,易成新能,20100625
20210129,300081.SZ,恒信东方,20100520
20210129,300082.SZ,奥克股份,20100520
20210129,300083.SZ,创世纪,20100520
20210129,300084.SZ,海默科技,20100520
20210129,300085.SZ,银之杰,20100526
20210129,300086.SZ,康芝药业,20100526
20210129,300087.SZ,荃银高科,20100526
20210129,300088.SZ,长信科技,20100526
20210129,300089.SZ,文化长城,20100625
20210129,300091.SZ,金通灵,20100625
20210129,300092.SZ,科新机电,20100708
20210129,300093.SZ,金刚玻璃,20100708
20210129,300094.SZ,国联水产,20100708
20210129,300095.SZ,华伍股份,20100728
20210129,300096.SZ,易联众,20100728
20210129,300097.SZ,智云股份,20100728
20210129,300098.SZ,高新兴,20100728
20210129,300099.SZ,精准信息,20100806
20210129,300100.SZ,双林股份,20100806
20210129,300101.SZ,振芯科技,20100806
20210129,300102.SZ,乾照光电,20100812
20210129,300103.SZ,达刚控股,20100812
20210129,300105.SZ,龙源技术,20100820
20210129,300106.SZ,西部牧业,20100820
20210129,300107.SZ,建新股份,20100820
20210129,300108.SZ,吉药控股,20100825
20210129,300109.SZ,新开源,20100825
20210129,300110.SZ,华仁药业,20100825
20210129,300111.SZ,向日葵,20100827
20210129,300112.SZ,万讯自控,20100827
20210129,300113.SZ,顺网科技,20100827
20210129,300114.SZ,中航电测,20100827
20210129,300115.SZ,长盈精密,20100902
20210129,300116.SZ,保力新,20100902
20210129,300117.SZ,嘉寓股份,20100902
20210129,300118.SZ,东方日升,20100902
20210129,300119.SZ,瑞普生物,20100917
20210129,300120.SZ,经纬辉开,20100917
20210129,300121.SZ,阳谷华泰,20100917
20210129,300122.SZ,智飞生物,20100928
20210129,300123.SZ,亚光科技,20100928
20210129,300124.SZ,汇川技术,20100928
20210129,300125.SZ,聆达股份,20101013
20210129,300126.SZ,锐奇股份,20101013
20210129,300127.SZ,银河磁体,20101013
20210129,300128.SZ,锦富技术,20101013
20210129,300129.SZ,泰胜风能,20101019
20210129,300130.SZ,新国都,20101019
20210129,300131.SZ,英唐智控,20101019
20210129,300132.SZ,青松股份,20101026
20210129,300133.SZ,华策影视,20101026
20210129,300134.SZ,大富科技,20101026
20210129,300135.SZ,宝利国际,20101026
20210129,300136.SZ,信维通信,20101105
20210129,300137.SZ,先河环保,20101105
20210129,300138.SZ,晨光生物,20101105
20210129,300139.SZ,晓程科技,20101112
20210129,300140.SZ,中环装备,20101112
20210129,300141.SZ,和顺电气,20101112
20210129,300142.SZ,沃森生物,20101112
20210129,300143.SZ,盈康生命,20101209
20210129,300144.SZ,宋城演艺,20101209
20210129,300145.SZ,中金环境,20101209
20210129,300146.SZ,汤臣倍健,20101215
20210129,300147.SZ,香雪制药,20101215
20210129,300148.SZ,天舟文化,20101215
20210129,300149.SZ,睿智医药,20101222
20210129,300150.SZ,世纪瑞尔,20101222
20210129,300151.SZ,昌红科技,20101222
20210129,300152.SZ,科融环境,20101229
20210129,300153.SZ,科泰电源,20101229
20210129,300154.SZ,瑞凌股份,20101229
20210129,300155.SZ,安居宝,20110107
20210129,300157.SZ,恒泰艾普,20110107
20210129,300158.SZ,振东制药,20110107
20210129,300159.SZ,新研股份,20110107
20210129,300160.SZ,秀强股份,20110113
20210129,300161.SZ,华中数控,20110113
20210129,300162.SZ,雷曼光电,20110113
20210129,300163.SZ,先锋新材,20110113
20210129,300164.SZ,通源石油,20110113
20210129,300165.SZ,天瑞仪器,20110125
20210129,300166.SZ,东方国信,20110125
20210129,300167.SZ,迪威迅,20110125
20210129,300168.SZ,万达信息,20110125
20210129,300169.SZ,天晟新材,20110125
20210129,300170.SZ,汉得信息,20110201
20210129,300171.SZ,东富龙,20110201
20210129,300172.SZ,中电环保,20110201
20210129,300173.SZ,福能东方,20110201
20210129,300174.SZ,元力股份,20110201
20210129,300175.SZ,朗源股份,20110215
20210129,300176.SZ,派生科技,20110215
20210129,300177.SZ,中海达,20110215
20210129,300178.SZ,腾邦国际,20110215
20210129,300179.SZ,四方达,20110215
20210129,300180.SZ,华峰超纤,20110222
20210129,300181.SZ,佐力药业,20110222
20210129,300182.SZ,捷成股份,20110222
20210129,300183.SZ,东软载波,20110222
20210129,300184.SZ,力源信息,20110222
20210129,300185.SZ,通裕重工,20110308
20210129,300187.SZ,永清环保,20110308
20210129,300188.SZ,美亚柏科,20110316
20210129,300189.SZ,神农科技,20110316
20210129,300190.SZ,维尔利,20110316
20210129,300191.SZ,潜能恒信,20110316
20210129,300192.SZ,科德教育,20110322
20210129,300193.SZ,佳士科技,20110322
20210129,300194.SZ,福安药业,20110322
20210129,300195.SZ,长荣股份,20110329
20210129,300196.SZ,长海股份,20110329
20210129,300197.SZ,铁汉生态,20110329
20210129,300198.SZ,纳川股份,20110407
20210129,300199.SZ,翰宇药业,20110407
20210129,300200.SZ,高盟新材,20110407
20210129,300201.SZ,海伦哲,20110407
20210129,300202.SZ,聚龙股份,20110415
20210129,300203.SZ,聚光科技,20110415
20210129,300204.SZ,舒泰神,20110415
20210129,300205.SZ,天喻信息,20110421
20210129,300206.SZ,理邦仪器,20110421
20210129,300207.SZ,欣旺达,20110421
20210129,300208.SZ,青岛中程,20110426
20210129,300209.SZ,天泽信息,20110426
20210129,300210.SZ,森远股份,20110426
20210129,300211.SZ,亿通科技,20110505
20210129,300212.SZ,易华录,20110505
20210129,300213.SZ,佳讯飞鸿,20110505
20210129,300214.SZ,日科化学,20110511
20210129,300215.SZ,电科院,20110511
20210129,300217.SZ,东方电热,20110518
20210129,300218.SZ,安利股份,20110518
20210129,300219.SZ,鸿利智汇,20110518
20210129,300220.SZ,金运激光,20110525
20210129,300221.SZ,银禧科技,20110525
20210129,300222.SZ,科大智能,20110525
20210129,300223.SZ,北京君正,20110531
20210129,300224.SZ,正海磁材,20110531
20210129,300225.SZ,金力泰,20110531
20210129,300226.SZ,上海钢联,20110608
20210129,300227.SZ,光韵达,20110608
20210129,300228.SZ,富瑞特装,20110608
20210129,300229.SZ,拓尔思,20110615
20210129,300230.SZ,永利股份,20110615
20210129,300231.SZ,银信科技,20110615
20210129,300232.SZ,洲明科技,20110622
20210129,300233.SZ,金城医药,20110622
20210129,300234.SZ,开尔新材,20110622
20210129,300235.SZ,方直科技,20110629
20210129,300236.SZ,上海新阳,20110629
20210129,300237.SZ,美晨生态,20110629
20210129,300238.SZ,冠昊生物,20110706
20210129,300239.SZ,东宝生物,20110706
20210129,300240.SZ,飞力达,20110706
20210129,300241.SZ,瑞丰光电,20110712
20210129,300242.SZ,佳云科技,20110712
20210129,300243.SZ,瑞丰高材,20110712
20210129,300244.SZ,迪安诊断,20110719
20210129,300245.SZ,天玑科技,20110719
20210129,300246.SZ,宝莱特,20110719
20210129,300247.SZ,融捷健康,20110729
20210129,300248.SZ,新开普,20110729
20210129,300249.SZ,依米康,20110803
20210129,300250.SZ,初灵信息,20110803
20210129,300251.SZ,光线传媒,20110803
20210129,300252.SZ,金信诺,20110818
20210129,300253.SZ,卫宁健康,20110818
20210129,300254.SZ,仟源医药,20110819
20210129,300255.SZ,常山药业,20110819
20210129,300256.SZ,星星科技,20110819
20210129,300257.SZ,开山股份,20110819
20210129,300258.SZ,精锻科技,20110826
20210129,300259.SZ,新天科技,20110831
20210129,300260.SZ,新莱应材,20110906
20210129,300261.SZ,雅本化学,20110906
20210129,300262.SZ,巴安水务,20110916
20210129,300263.SZ,隆华科技,20110916
20210129,300264.SZ,佳创视讯,20110916
20210129,300265.SZ,通光线缆,20110916
20210129,300266.SZ,兴源环境,20110927
20210129,300267.SZ,尔康制药,20110927
20210129,300268.SZ,佳沃股份,20110927
20210129,300269.SZ,联建光电,20111012
20210129,300270.SZ,中威电子,20111012
20210129,300271.SZ,华宇软件,20111026
20210129,300272.SZ,开能健康,20111102
20210129,300273.SZ,和佳医疗,20111026
20210129,300274.SZ,阳光电源,20111102
20210129,300275.SZ,梅安森,20111102
20210129,300276.SZ,三丰智能,20111115
20210129,300277.SZ,海联讯,20111123
20210129,300278.SZ,华昌达,20111216
20210129,300279.SZ,和晶科技,20111229
20210129,300280.SZ,紫天科技,20111229
20210129,300281.SZ,金明精机,20111229
20210129,300282.SZ,三盛教育,20111229
20210129,300283.SZ,温州宏丰,20120110
20210129,300284.SZ,苏交科,20120110
20210129,300285.SZ,国瓷材料,20120113
20210129,300286.SZ,安科瑞,20120113
20210129,300287.SZ,飞利信,20120201
20210129,300288.SZ,朗玛信息,20120216
20210129,300289.SZ,利德曼,20120216
20210129,300290.SZ,荣科科技,20120216
20210129,300291.SZ,华录百纳,20120209
20210129,300292.SZ,吴通控股,20120229
20210129,300293.SZ,蓝英装备,20120308
20210129,300294.SZ,博雅生物,20120308
20210129,300295.SZ,三六五网,20120315
20210129,300296.SZ,利亚德,20120315
20210129,300297.SZ,蓝盾股份,20120315
20210129,300298.SZ,三诺生物,20120319
20210129,300299.SZ,富春股份,20120319
20210129,300300.SZ,海峡创新,20120319
20210129,300301.SZ,长方集团,20120321
20210129,300302.SZ,同有科技,20120321
20210129,300303.SZ,聚飞光电,20120319
20210129,300304.SZ,云意电气,20120321
20210129,300305.SZ,裕兴股份,20120329
20210129,300306.SZ,远方信息,20120329
20210129,300307.SZ,慈星股份,20120329
20210129,300308.SZ,中际旭创,20120410
20210129,300309.SZ,吉艾科技,20120410
20210129,300310.SZ,宜通世纪,20120425
20210129,300311.SZ,任子行,20120425
20210129,300312.SZ,邦讯技术,20120508
20210129,300313.SZ,天山生物,20120425
20210129,300314.SZ,戴维医疗,20120508
20210129,300315.SZ,掌趣科技,20120511
20210129,300316.SZ,晶盛机电,20120511
20210129,300317.SZ,珈伟新能,20120511
20210129,300318.SZ,博晖创新,20120523
20210129,300319.SZ,麦捷科技,20120523
20210129,300320.SZ,海达股份,20120601
20210129,300321.SZ,同大股份,20120523
20210129,300322.SZ,硕贝德,20120608
20210129,300323.SZ,华灿光电,20120601
20210129,300324.SZ,旋极信息,20120608
20210129,300325.SZ,德威新材,20120601
20210129,300326.SZ,凯利泰,20120613
20210129,300327.SZ,中颖电子,20120613
20210129,300328.SZ,宜安科技,20120619
20210129,300329.SZ,海伦钢琴,20120619
20210129,300330.SZ,华虹计通,20120619
20210129,300331.SZ,苏大维格,20120628
20210129,300332.SZ,天壕环境,20120628
20210129,300333.SZ,兆日科技,20120628
20210129,300334.SZ,津膜科技,20120705
20210129,300335.SZ,迪森股份,20120710
20210129,300336.SZ,新文化,20120710
20210129,300337.SZ,银邦股份,20120718
20210129,300338.SZ,开元教育,20120726
20210129,300339.SZ,润和软件,20120718
20210129,300340.SZ,科恒股份,20120726
20210129,300341.SZ,麦克奥迪,20120726
20210129,300342.SZ,天银机电,20120726
20210129,300343.SZ,联创股份,20120801
20210129,300344.SZ,立方数科,20120801
20210129,300345.SZ,华民股份,20120801
20210129,300346.SZ,南大光电,20120807
20210129,300347.SZ,泰格医药,20120817
20210129,300348.SZ,长亮科技,20120817
20210129,300349.SZ,金卡智能,20120817
20210129,300350.SZ,华鹏飞,20120821
20210129,300351.SZ,永贵电器,20120920
20210129,300352.SZ,北信源,20120912
20210129,300353.SZ,东土科技,20120927
20210129,300354.SZ,东华测试,20120920
20210129,300355.SZ,蒙草生态,20120927
20210129,300356.SZ,光一科技,20121009
20210129,300357.SZ,我武生物,20140121
20210129,300358.SZ,楚天科技,20140121
20210129,300359.SZ,全通教育,20140121
20210129,300360.SZ,炬华科技,20140121
20210129,300362.SZ,天翔环境,20140121
20210129,300363.SZ,博腾股份,20140129
20210129,300364.SZ,中文在线,20150121
20210129,300365.SZ,恒华科技,20140123
20210129,300366.SZ,创意信息,20140127
20210129,300367.SZ,ST网力,20140129
20210129,300368.SZ,汇金股份,20140123
20210129,300369.SZ,绿盟科技,20140129
20210129,300370.SZ,安控科技,20140123
20210129,300371.SZ,汇中股份,20140123
20210129,300373.SZ,扬杰科技,20140123
20210129,300374.SZ,中铁装配,20150319
20210129,300375.SZ,鹏翎股份,20140127
20210129,300376.SZ,易事特,20140127
20210129,300377.SZ,赢时胜,20140127
20210129,300378.SZ,鼎捷软件,20140127
20210129,300379.SZ,东方通,20140128
20210129,300380.SZ,安硕信息,20140128
20210129,300381.SZ,溢多利,20140128
20210129,300382.SZ,斯莱克,20140129
20210129,300383.SZ,光环新网,20140129
20210129,300384.SZ,三联虹普,20140801
20210129,300385.SZ,雪浪环境,20140626
20210129,300386.SZ,飞天诚信,20140626
20210129,300387.SZ,富邦股份,20140702
20210129,300388.SZ,节能国祯,20140801
20210129,300389.SZ,艾比森,20140801
20210129,300390.SZ,天华超净,20140731
20210129,300391.SZ,康跃科技,20140801
20210129,300392.SZ,腾信股份,20140910
20210129,300393.SZ,中来股份,20140912
20210129,300394.SZ,天孚通信,20150217
20210129,300395.SZ,菲利华,20140910
20210129,300396.SZ,迪瑞医疗,20140910
20210129,300397.SZ,天和防务,20140910
20210129,300398.SZ,飞凯材料,20141009
20210129,300399.SZ,天利科技,20141009
20210129,300400.SZ,劲拓股份,20141010
20210129,300401.SZ,花园生物,20141009
20210129,300402.SZ,宝色股份,20141010
20210129,300403.SZ,汉宇集团,20141030
20210129,300404.SZ,博济医药,20150424
20210129,300405.SZ,科隆股份,20141030
20210129,300406.SZ,九强生物,20141030
20210129,300407.SZ,凯发电气,20141203
20210129,300408.SZ,三环集团,20141203
20210129,300409.SZ,道氏技术,20141203
20210129,300410.SZ,正业科技,20141231
20210129,300411.SZ,金盾股份,20141231
20210129,300412.SZ,迦南科技,20141231
20210129,300413.SZ,芒果超媒,20150121
20210129,300414.SZ,中光防雷,20150513
20210129,300415.SZ,伊之密,20150123
20210129,300416.SZ,苏试试验,20150122
20210129,300417.SZ,南华仪器,20150123
20210129,300418.SZ,昆仑万维,20150121
20210129,300419.SZ,浩丰科技,20150122
20210129,300420.SZ,五洋停车,20150217
20210129,300421.SZ,力星股份,20150217
20210129,300422.SZ,博世科,20150217
20210129,300423.SZ,昇辉科技,20150217
20210129,300424.SZ,航新科技,20150422
20210129,300425.SZ,中建环能,20150216
20210129,300426.SZ,唐德影视,20150217
20210129,300427.SZ,红相股份,20150217
20210129,300428.SZ,四通新材,20150319
20210129,300429.SZ,强力新材,20150324
20210129,300430.SZ,诚益通,20150319
20210129,300432.SZ,富临精工,20150319
20210129,300433.SZ,蓝思科技,20150318
20210129,300434.SZ,金石亚药,20150424
20210129,300435.SZ,中泰股份,20150326
20210129,300436.SZ,广生堂,20150422
20210129,300437.SZ,清水源,20150423
20210129,300438.SZ,鹏辉能源,20150424
20210129,300439.SZ,美康生物,20150422
20210129,300440.SZ,运达科技,20150423
20210129,300441.SZ,鲍斯股份,20150423
20210129,300442.SZ,普丽盛,20150424
20210129,300443.SZ,金雷股份,20150422
20210129,300444.SZ,双杰电气,20150423
20210129,300445.SZ,康斯特,20150424
20210129,300446.SZ,ST乐凯,20150423
20210129,300447.SZ,全信股份,20150422
20210129,300448.SZ,浩云科技,20150424
20210129,300449.SZ,汉邦高科,20150422
20210129,300450.SZ,先导智能,20150518
20210129,300451.SZ,创业慧康,20150514
20210129,300452.SZ,山河药辅,20150515
20210129,300453.SZ,三鑫医疗,20150515
20210129,300454.SZ,深信服,20180516
20210129,300455.SZ,康拓红外,20150515
20210129,300456.SZ,赛微电子,20150514
20210129,300457.SZ,赢合科技,20150514
20210129,300458.SZ,全志科技,20150515
20210129,300459.SZ,金科文化,20150515
20210129,300460.SZ,惠伦晶体,20150515
20210129,300461.SZ,田中精机,20150519
20210129,300462.SZ,华铭智能,20150527
20210129,300463.SZ,迈克生物,20150528
20210129,300464.SZ,星徽股份,20150610
20210129,300465.SZ,高伟达,20150528
20210129,300466.SZ,赛摩智能,20150528
20210129,300467.SZ,迅游科技,20150527
20210129,300468.SZ,四方精创,20150527
20210129,300469.SZ,信息发展,20150611
20210129,300470.SZ,中密控股,20150612
20210129,300471.SZ,厚普股份,20150611
20210129,300472.SZ,新元科技,20150611
20210129,300473.SZ,德尔股份,20150612
20210129,300474.SZ,景嘉微,20160331
20210129,300475.SZ,聚隆科技,20150610
20210129,300476.SZ,胜宏科技,20150611
20210129,300477.SZ,合纵科技,20150610
20210129,300478.SZ,杭州高新,20150610
20210129,300479.SZ,神思电子,20150612
20210129,300480.SZ,光力科技,20150702
20210129,300481.SZ,濮阳惠成,20150630
20210129,300482.SZ,万孚生物,20150630
20210129,300483.SZ,首华燃气,20150630
20210129,300484.SZ,蓝海华腾,20160322
20210129,300485.SZ,赛升药业,20150626
20210129,300486.SZ,东杰智能,20150630
20210129,300487.SZ,蓝晓科技,20150702
20210129,300488.SZ,恒锋工具,20150701
20210129,300489.SZ,中飞股份,20150701
20210129,300490.SZ,华自科技,20151231
20210129,300491.SZ,通合科技,20151231
20210129,300492.SZ,华图山鼎,20151223
20210129,300493.SZ,润欣科技,20151210
20210129,300494.SZ,盛天网络,20151231
20210129,300495.SZ,美尚生态,20151222
20210129,300496.SZ,中科创达,20151210
20210129,300497.SZ,富祥药业,20151222
20210129,300498.SZ,温氏股份,20151102
20210129,300499.SZ,高澜股份,20160202
20210129,300500.SZ,启迪设计,20160204
20210129,300501.SZ,海顺新材,20160204
20210129,300502.SZ,新易盛,20160303
20210129,300503.SZ,昊志机电,20160309
20210129,300504.SZ,天邑股份,20180330
20210129,300505.SZ,川金诺,20160315
20210129,300506.SZ,名家汇,20160324
20210129,300507.SZ,苏奥传感,20160429
20210129,300508.SZ,维宏股份,20160419
20210129,300509.SZ,新美星,20160425
20210129,300510.SZ,金冠股份,20160506
20210129,300511.SZ,雪榕生物,20160504
20210129,300512.SZ,中亚股份,20160526
20210129,300513.SZ,恒实科技,20160530
20210129,300514.SZ,友讯达,20170426
20210129,300515.SZ,三德科技,20160608
20210129,300516.SZ,久之洋,20160602
20210129,300517.SZ,海波重科,20160719
20210129,300518.SZ,盛讯达,20160624
20210129,300519.SZ,新光药业,20160624
20210129,300520.SZ,科大国创,20160708
20210129,300521.SZ,爱司凯,20160705
20210129,300522.SZ,世名科技,20160705
20210129,300523.SZ,辰安科技,20160726
20210129,300525.SZ,博思软件,20160726
20210129,300526.SZ,中潜股份,20160802
20210129,300527.SZ,中船应急,20160805
20210129,300528.SZ,幸福蓝海,20160808
20210129,300529.SZ,健帆生物,20160802
20210129,300530.SZ,达志科技,20160809
20210129,300531.SZ,优博讯,20160809
20210129,300532.SZ,今天国际,20160818
20210129,300533.SZ,冰川网络,20160818
20210129,300534.SZ,陇神戎发,20160913
20210129,300535.SZ,达威股份,20160812
20210129,300536.SZ,农尚环境,20160920
20210129,300537.SZ,广信材料,20160830
20210129,300538.SZ,同益股份,20160826
20210129,300539.SZ,横河模具,20160830
20210129,300540.SZ,深冷股份,20160823
20210129,300541.SZ,先进数通,20160913
20210129,300542.SZ,新晨科技,20160920
20210129,300543.SZ,朗科智能,20160908
20210129,300545.SZ,联得装备,20160928
20210129,300546.SZ,雄帝科技,20160928
20210129,300547.SZ,川环科技,20160930
20210129,300548.SZ,博创科技,20161012
20210129,300549.SZ,优德精密,20160930
